Time[month],reactor_In[kg],Reactor_Out[kg],
1129,61807.2,61643.4,
1130,61861.8,61698,
1131,61916.4,61752.6,
1132,61971,61807.2,
1133,62025.6,61861.8,
1134,62080.2,61916.4,
1135,62134.8,61971,
1136,62189.4,62025.6,
1137,62244,62080.2,
1138,62298.6,62134.8,
1139,62353.2,62189.4,
1140,62407.8,62244,
1141,62462.4,62298.6,
1142,62517,62353.2,
1143,62571.6,62407.8,
1144,62626.2,62462.4,
1145,62680.8,62517,
1146,62735.4,62571.6,
1147,62790,62626.2,
1148,62844.6,62680.8,
1149,62899.2,62735.4,
1150,62953.8,62790,
1151,63008.4,62844.6,
1152,63063,62899.2,
1153,63117.6,62953.8,
1154,63172.2,63008.4,
1155,63226.8,63063,
1156,63281.4,63117.6,
1157,63336,63172.2,
1158,63390.6,63226.8,
1159,63445.2,63281.4,
1160,63499.8,63336,
1161,63554.4,63390.6,
1162,63609,63445.2,
1163,63663.6,63499.8,
1164,63718.2,63554.4,
1165,63772.8,63609,
1166,63827.4,63663.6,
1167,63882,63718.2,
1168,63936.6,63772.8,
1169,63991.2,63827.4,
1170,64045.8,63882,
1171,64100.4,63936.6,
1172,64155,63991.2,
1173,64209.6,64045.8,
1174,64264.2,64100.4,
1175,64318.8,64155,
1176,64373.4,64209.6,
1177,64428,64264.2,
1178,64482.6,64318.8,
1179,64537.2,64373.4,
1180,64591.8,64428,
1181,64646.4,64482.6,
1182,64701,64537.2,
1183,64755.6,64591.8,
1184,64810.2,64646.4,
1185,64864.8,64701,
1186,64919.4,64755.6,
1187,64974,64810.2,
1188,65028.6,64864.8,
1189,65083.2,64919.4,
1190,65137.8,64974,
1191,65192.4,65028.6,
1192,65247,65083.2,
1193,65301.6,65137.8,
1194,65356.2,65192.4,
1195,65410.8,65247,
1196,65465.4,65301.6,
1197,65520,65356.2,
1198,65574.6,65410.8,
1199,65629.2,65465.4,
1200,0,0,


Spent Fuel Inventories,
Nucleus,Q[kg]
92234,0,
92235,323.544,
92236,256.323,
92238,55777.4,
94238,14.2986,
94239,340.411,
94240,155.65,
94241,100.659,
94242,52.38,
95241,2.52913,
95242,0,
95243,12.0495,
96242,1.33331,
96243,0.0637539,
96244,4.92928,
96245,0.321398,
93237,32.7049,
