Time[month],reactor_In[kg],Reactor_Out[kg],
1093,40158.3,39994.5,
1094,40212.9,40049.1,
1095,40267.5,40103.7,
1096,40322.1,40158.3,
1097,40376.7,40212.9,
1098,40431.3,40267.5,
1099,40485.9,40322.1,
1100,40540.5,40376.7,
1101,40595.1,40431.3,
1102,40649.7,40485.9,
1103,40704.3,40540.5,
1104,40758.9,40595.1,
1105,40813.5,40649.7,
1106,40868.1,40704.3,
1107,40922.7,40758.9,
1108,40977.3,40813.5,
1109,41031.9,40868.1,
1110,41086.5,40922.7,
1111,41141.1,40977.3,
1112,41195.7,41031.9,
1113,41250.3,41086.5,
1114,41304.9,41141.1,
1115,41359.5,41195.7,
1116,41414.1,41250.3,
1117,41468.7,41304.9,
1118,41523.3,41359.5,
1119,41577.9,41414.1,
1120,41632.5,41468.7,
1121,41687.1,41523.3,
1122,41741.7,41577.9,
1123,41796.3,41632.5,
1124,41850.9,41687.1,
1125,41905.5,41741.7,
1126,41960.1,41796.3,
1127,42014.7,41850.9,
1128,42069.3,41905.5,
1129,42123.9,41960.1,
1130,42178.5,42014.7,
1131,42233.1,42069.3,
1132,42287.7,42123.9,
1133,42342.3,42178.5,
1134,42396.9,42233.1,
1135,42451.5,42287.7,
1136,42506.1,42342.3,
1137,42560.7,42396.9,
1138,42615.3,42451.5,
1139,42669.9,42506.1,
1140,42724.5,42560.7,
1141,42779.1,42615.3,
1142,42833.7,42669.9,
1143,42888.3,42724.5,
1144,42942.9,42779.1,
1145,42997.5,42833.7,
1146,43052.1,42888.3,
1147,43106.7,42942.9,
1148,43161.3,42997.5,
1149,43215.9,43052.1,
1150,43270.5,43106.7,
1151,43325.1,43161.3,
1152,43379.7,43215.9,
1153,43434.3,43270.5,
1154,43488.9,43325.1,
1155,43543.5,43379.7,
1156,43598.1,43434.3,
1157,43652.7,43488.9,
1158,43707.3,43543.5,
1159,43761.9,43598.1,
1160,43816.5,43652.7,
1161,43871.1,43707.3,
1162,43925.7,43761.9,
1163,43980.3,43816.5,
1164,44034.9,43871.1,
1165,44089.5,43925.7,
1166,44144.1,43980.3,
1167,44198.7,44034.9,
1168,44253.3,44089.5,
1169,44307.9,44144.1,
1170,44362.5,44198.7,
1171,44417.1,44253.3,
1172,44471.7,44307.9,
1173,44526.3,44362.5,
1174,44580.9,44417.1,
1175,44635.5,44471.7,
1176,44690.1,44526.3,
1177,44744.7,44580.9,
1178,44799.3,44635.5,
1179,44853.9,44690.1,
1180,44908.5,44744.7,
1181,44963.1,44799.3,
1182,45017.7,44853.9,
1183,45072.3,44908.5,
1184,45126.9,44963.1,
1185,45181.5,45017.7,
1186,45236.1,45072.3,
1187,45290.7,45126.9,
1188,45345.3,45181.5,
1189,45399.9,45236.1,
1190,45454.5,45290.7,
1191,45509.1,45345.3,
1192,45563.7,45399.9,
1193,45618.3,45454.5,
1194,45672.9,45509.1,
1195,45727.5,45563.7,
1196,45782.1,45618.3,
1197,45836.7,45672.9,
1198,45891.3,45727.5,
1199,45945.9,45782.1,
1200,46000.5,45836.7,


Spent Fuel Inventories,
Nucleus,Q[kg]
92234,0,
92235,226.265,
92236,179.255,
92238,39006.9,
94238,9.99949,
94239,238.06,
94240,108.851,
94241,70.3943,
94242,36.6311,
95241,1.7687,
95242,0,
95243,8.4266,
96242,0.932427,
96243,0.0445852,
96244,3.4472,
96245,0.224764,
93237,22.8716,
